brand, product, price, shipping, hyperlink
GIGABYTE,Gigabyte Ultra Durable 2 GV-N730D3-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB DDR3 SDRAM - PCI Express 2.0 x8,$159.00,Free Shipping,https://www.newegg.com/gigabyte-gt-730-gv-n730d3-2gi/p/N82E16814125773?Item=9SIAE8D96M8042
None,MAXSUN GeForce GT 730 DirectX 12 730HHIII2G 2GB 128-Bit DDR3 PCI Express 2.0 x16 Standard ATX Video Card HDMI+DVI+VGA,$79.99,$4.27 Shipping,https://www.newegg.com/maxsun-geforce-gt-730-gt-730-tfiii2g/p/1FT-009J-00010?Item=9SIAGKC9V57592
EVGA,EVGA GeForce GTX 1650 XC Black GAMING Video Card| 04G-P4-1151-KR| 4GB GDDR5,$239.99,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1650-04g-p4-1151-kr/p/1FT-001K-004W3?Item=9SIAG7R9CE9805
None,MAXSUN GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TM4GM4 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI  GPU,$179.89,Free Shipping,https://www.newegg.com/maxsun-geforce-gtx-1050-ti-gtx-1050ti-tm4gm4/p/1FT-009J-00011?Item=9SIADJRBG87449
None,512MB Dual Monitor Display View Desktop Video Graphics VGA Card Full Height Size for HP Pavilion Elite HPE-270f/-250f/-240f/-235f/-210f/-430f/-440f/-450f/-470f,$73.98,$23.26 Shipping,https://www.newegg.com/p/1FT-000E-001D8?Item=9SIA4UBAVE4048
EVGA,EVGA - NVIDIA GeForce GTX 1080 8GB GDDR5X PCI Express 3.0 Graphics Card - Black/silver,$860.00,Free Shipping,https://www.newegg.com/p/1FT-001K-00293?Item=9SIAE8D8DW6571
PNY Technologies  Inc.,PNY VCG GTXTITANXXPB-CG GTX Titan X Video Card,$795.00,$12.00 Shipping,https://www.newegg.com/pny-geforce-gtx-titan-x-vcg-gtxtitanxxpb-cg/p/N82E16814133741?Item=9SIADRABBV8732
NVIDIA,NVIDIA Tesla T4 Graphic Card - 16 GB GDDR6 - Full-height,$2250.49,Free Shipping,https://www.newegg.com/p/1FT-0004-005B5?Item=9SIAN0MBM76703
EVGA,EVGA GeForce GT 730 Graphic Video Card - 700MHz Core - 1 GB DDR3 SDRAM - Single Slot,$118.97,Free Shipping,https://www.newegg.com/p/1FT-001K-002J2?Item=9SIA5757AT0022
ASUS,ROG ROG-STRIX-GTX1080-A8G-11GBPS GeForce GTX 1080 Graphic Card - 1.68 GHz Core - 1.82 GHz Boost Clock - 8 GB GDDR5X - Triple Slot Space Required,$860.00,Free Shipping,https://www.newegg.com/p/1FT-000Y-001A3?Item=9SIAE8D8EG8854
EVGA,EVGA GeForce GT 1030 SC 2GB GDDR5 Low Profile Graphic Cards 02G-P4-6333-KR,$97.99,Free Shipping,https://www.newegg.com/evga-geforce-gt-1030-02g-p4-6333-kr/p/1FT-001K-003F8?Item=9SIAFJ8A0X2670
None,EVGA 01G-P3-1312-LR GeForce 210 PCIe 2.0 x16 1GB  VGA/DVI/HDMI Graphics Video Card,$62.00,Free Shipping,https://www.newegg.com/p/1FT-000E-001A3?Item=9SIA25V6K19740
EVGA,EVGA GeForce GTX 1070 GAMING ACX 3.0| 8GB GDDR5| LED| DX12 OSD Support (PXOC) Graphics Card 08G-P4-6171-KR,$619.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1070-08g-p4-6171-kr/p/1FT-001K-003F7?Item=9SIAE8DAPC7444
None,HP GeForce GT 730 Graphic Card - 2 GB - PCI Express x8,$142.00,Free Shipping,https://www.newegg.com/p/1FT-003N-00008?Item=9SIAE8D8008953
MSI,MSI GTX 1060 3GT OC GeForce GTX 1060 Graphic Card - 1.54 GHz Core - 1.76 GHz Boost Clock - 3 GB GDDR5,$339.00,Free Shipping,https://www.newegg.com/p/1FT-0009-00142?Item=9SIAE8D91K9671
PNY Technologies  Inc.,PNY - NVIDIA GeForce GTX 1070 Ti 8GB GDDR5 PCI Express 3.0 Graphics Card,$680.00,Free Shipping,https://www.newegg.com/p/1FT-000P-00191?Item=9SIAE8D8BG7259
PNY Technologies  Inc.,PNY Quadro NVS 510 DirectX 11 VCNVS510VGA-PB 2GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,$175.00,Free Shipping,https://www.newegg.com/pny-quadro-nvs-510-vcnvs510vga-pb/p/N82E16814133608?Item=9SIAE8D7Z32612
EVGA,EVGA GeForce 1050 Ti Graphic Card - 1.35GHz Core - 1.47GHz Boost Clock - 4GB,$309.84,Free Shipping,https://www.newegg.com/p/1FT-001K-002J6?Item=9SIA5757AT3557
ASUS,ROG ROG-STRIX-GTX1080TI-O11G-GAMING GeForce GTX 1080 Ti Graphic Card - 1.59 GHz Core - 1.71 GHz Boost Clock - 11 GB GDDR5X - Triple Slot Space Required,$1125.00,Free Shipping,https://www.newegg.com/p/1FT-000Y-001A2?Item=9SIAE8D8EG8916
MSI Certified,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti GAMING 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,$695.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1070-ti-gtx-1070-ti-gaming-8g/p/1FT-007W-00003?Item=9SIAE8D8N48283
EVGA,EVGA  NVIDIA GeForce 210 1 GB DDR3 SDRAM PCI-E 2.0 x16 Graphic Card  DVI-I| HDMI| VGA,$72.68,$23.26 Shipping,https://www.newegg.com/p/1FT-001K-00703?Item=9SIA4UBARH9362
None,PNY Quadro K1200 Graphic Card - 4 GB GDDR5 - Low-profile - Single Slot Space Req,$269.00,Free Shipping,https://www.newegg.com/p/1FT-005V-00006?Item=9SIAE8D7Z32573
None,PNY Quadro M2000 Graphic Card - 4 GB GDDR5 - PCI Express 3.0 x16 - Single Slot S,$295.00,Free Shipping,https://www.newegg.com/p/1FT-005V-00004?Item=9SIAE8D7GB6448
MSI,MSI G103024PC NVIDIA GeForce GT 1030 2GD4 LP OC 2GB DDR4 HDMI & DisplayPort Low Profile PCI-Express Video Card,$95.54,Free Shipping,https://www.newegg.com/msi-nvidia-geforce-gt-1030-g103024pc/p/1DW-000Y-00066?Item=9SIAFJ89BV5553
EVGA,EVGA GeForce GTX 1080 Ti SC Black Edition GAMING| 11G-P4-6393-KR| 11GB GDDR5X| iCX Cooler & LED,$1090.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6393-kr/p/1FT-001K-003B2?Item=9SIAE8D8DW6785
EVGA,Evga Geforce GT730 2 Gb DDR3 Sdram Graphic Card 902 Mhz Core Pci Express 2.0 1800 Mhz Memory Clock Directx 12| Opengl 4.4| Opencl Hdmi Dvi Vga,$118.69,$9.46 Shipping,https://www.newegg.com/p/1FT-001K-006Z5?Item=9SIA4UBAPA3198
ZOTAC,ZOTAC GeForce GTX 560 1GB GDDR5 HDCP SLI Support Video Card OEM Pack,$153.27,Free Shipping,https://www.newegg.com/p/1FT-000M-001C3?Item=9SIA5758PT4787
MSI,MSI GeForce GTX 1070 DirectX 12 GeForce GTX 1070 Quick Silver 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,$670.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1070-quick-silver-8g-oc/p/N82E16814137046?Item=9SIAE8DBB28196
PNY Technologies  Inc.,PNY GeForce GTX 750 Ti DirectX 11.2 VCGGTX750T2XPB 2GB 128-Bit GDDR5 PCI Express 3.0 x16 Video Card,$155.55,Free Shipping,https://www.newegg.com/pny-geforce-gtx-750-ti-vcggtx750t2xpb/p/N82E16814133531?Item=9SIAA0TBB96887
ASUS,ASUS GeForce GTX 1660 Super Overclocked 6GB Dual-fan EVO Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-GTX1660S-O6G-EVO),$239.99,$3.99 Shipping,https://www.newegg.com/asus-geforce-gtx-1660-super-dual-gtx1660s-o6g-evo/p/N82E16814126352?Item=N82E16814126352
None,Colorful iGame GeForce RTX 2080 Ti Advanced OC Graphics Card GDDR6 11G Computer Video Card 1635MHz DirectX 12.1,$1774.49,Free Shipping,https://www.newegg.com/p/30U-00EV-00030?Item=9SIADJRBG87302
None,Colorful iGame GeForce RTX 2070 SUPER Advanced OC Display Card 8+8pin Graphics Card GDDR6 8G Video Adapter,$904.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00061?Item=9SIADJRBG87513
None,Colorful iGame GeForce RTX 2070 SUPER Neptune OC 1770-1815MHz GDDR6 8G Graphics Card| 8GB 256-Bit Video Card HDMI +DP +Type C,$954.49,Free Shipping,https://www.newegg.com/p/1FT-005B-00073?Item=9SIADJRBG87562
None,Colorful iGame GeForce RTX 2070 Super Ultra OC GDDR6 8G Graphics Card| Dual Fans| 8GB 256-Bit GDDR6| iGame GeForce RTX 2070 SUPER Ultra OC Video Card HDMI + DP + USB Type C,$679.99,$10.00 Shipping,https://www.newegg.com/colorful-geforce-rtx-2070-super-rtx-2070-super-ultra-oc/p/1FT-005B-00058?Item=9SIAGKC9WW7773
None,Colorful GeForce RTX 2070 SUPER Gaming ES GDDR6 Video Card 8G Boost 1770Mhz 3*DP+HDMI Graphics Card,$724.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00078?Item=9SIADJRBG87623
None,Colorful iGame Geforce RTX 2070 Super Vulcan 1605-1770mhz Graphics Card GDDR6 8G Diy Desktop Assembly Game Computer Video Card,$914.49,Free Shipping,https://www.newegg.com/p/1FT-005B-00066?Item=9SIADJRBG87636
PNY Technologies  Inc.,PNY GeForce RTX 2080 Ti 11GB Blower 352-Bit GDDR6 PCI Express 3.0 SLI Support Video Card,$1240.49,Free Shipping,https://www.newegg.com/pny-geforce-rtx-2080-ti-vcg2080t11blppb/p/N82E16814133801?Item=9SIAN0MBM76752
MSI,MSI GeForce GTX 1660 DirectX 12 GTX 1660 GAMING X 6G 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,$379.99,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1660-gtx-1660-gaming-x-6g/p/1FT-0009-002A2?Item=9SIAG7R93M3012
MSI,MSI GeForce RTX 2070 DirectX 12 RTX 2070 TRI FROZR 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$659.99,Free Shipping,https://www.newegg.com/msi-geforce-rtx-2070-rtx-2070-tri-frozr/p/N82E16814137490?Item=9SIAKRFBF26879
None,Colorful iGame GeForce GTX 1660 SUPER Ultra 6G GDDR6 Graphics Card 192bit PCI-E 3.0 Display Card 1530(Bst:1785)MHz/1530(Bst:1830)MHz DirectX 12.1 Video Card,$414.89,Free Shipping,https://www.newegg.com/p/30U-00EV-00010?Item=9SIADJRBG87783
None,Colorful iGame GeForce RTX 2080 SUPER Advanced OC Graphics Card 8Pinx2 GDDR6 Video Card  HDMI *1 DP *3 Type-C* 1,$1144.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00077?Item=9SIADJRBG87642
GIGABYTE,GIGABYTE AORUS GeForce RTX 2070 Super 8G Graphics Card| WINDFORCE Stack| 8GB 256-Bit GDDR6| GV-N207SAORUS-8GC Video Card,$589.99,$3.99 Shipping,https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207saorus-8gc/p/N82E16814932170?Item=N82E16814932170
None,Colorful iGame GeForce GTX 1660 SUPER Advanced OC 6G GDDR6 Graphics Card 192bit PCI-E 3.0 Display Card,$424.89,Free Shipping,https://www.newegg.com/p/30U-00EV-00009?Item=9SIADJRBG87779
ASUS,ASUS GT710-SL-1GD5-BRK GeForce GT 710 DirectX 12 90YV0AL2-M0NA00 1GB 32-Bit GDDR5 PCI Express 2.0 HDCP Ready Low Profile Video Card,$54.49,Free Shipping,https://www.newegg.com/asus-geforce-gt-710-90yv0al2-m0na00/p/N82E16814126372?Item=9SIAN0MBM76631
None,Colorful iGame GeForce RTX 2070 SUPER Ultra OC V2 Graphics Card GDDR6 8G Video Card 0dB Design-Fan Stop,$794.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00068?Item=9SIADJRBG88862
ASUS,ASUS GeForce RTX 2080 Overclocked 8G GDDR6 Dual-Fan Edition VR Ready HDMI DP 1.4 USB Type-C Graphics Card (DUAL-RTX2080-O8G),$1189.99,Free Shipping,https://www.newegg.com/asus-geforce-rtx-2080-dual-rtx2080-o8g/p/N82E16814126251?Item=9SIAD6H83J8207
None,Colorful iGame GeForce RTX 2080 Ti Advanced 1350(Bst:1545)/11G Computer Graphics Card GDDR6 11G with HDMI USB Type-C DisplayPort Video Card,$1674.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00060?Item=9SIADJRBG88975
GIGABYTE,GIGABYTE GeForce GTX 1080 Ti DirectX 12 GV-N108TGAMINGOC BLACK-11GD 11GB 352-Bit GDDR5X PCI Express 3.0 x16 ATX Video Card,$1059.00,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-ti-gv-n108tgamingoc-black-11gd/p/N82E16814125997?Item=9SIAE8D8HK8131
PNY Technologies  Inc.,PNY GeForce RTX 2080 SUPER Graphic Card - 8 GB GDDR6,$783.44,Free Shipping,https://www.newegg.com/p/N82E16814133797?Item=9SIA2F8A6C4472
PNY Technologies  Inc.,PNY GeForce RTX 2080 8GB XLR8 Gaming Overclocked Edition Graphics Card,$942.24,Free Shipping,https://www.newegg.com/pny-geforce-rtx-2080-vcg20808dfppb-o/p/N82E16814133756?Item=9SIA8N28VB6018
None,Colorful iGame GeForce RTX 2070 Super Vulcan OC GDDR6 8G LCD Graphics Card| Triple Fan| 8GB 256-Bit Video Card HDMI + DP + Type C,$924.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00062?Item=9SIADJRBG87785
None,Colorful iGame GeForce RTX 2060 SUPER Ultra 8G 256bit GDDR6 8G Graphics Card  iGame GeForce RTX 2060 SUPER Ultra Video Card,$594.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00071?Item=9SIADJRBG89017
MSI,MSI GeForce GTX 1650 DirectX 12 GTX 1650 D6 GAMING X 4GB 128-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$181.49,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1650-gtx-1650-d6-gaming-x/p/N82E16814137527?Item=9SIAN0MBJX2163
EVGA,EVGA GeForce GTX 1060 6GB FTW+ DT GAMING ACX 3.0| 6GB GDDR5| LED| DX12 OSD Support (PXOC)| 06G-P4-6366-KR Video Graphics Card,$489.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1060-06g-p4-6366-kr/p/1FT-001K-00195?Item=9SIAE8DBB29174
None,Colorful Battle Axe GeForce GTX 1660 SUPER Video Card 6G GDDR6 Graphics Card 192bit PCI-E 3.0 Display Card HDMI x1 DPx 1 DVIx 1,$364.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00063?Item=9SIADJRBG89073
None,Colorful iGame GeForce RTX 2080 SUPER Vulcan X OC 1815-1860MHz GDDR6 8G Graphics Card 256Bit 1650(Bst:1860)/1650(Bst:1815)MHz 8Pin Video Card,$1244.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00064?Item=9SIADJRBG89194
EVGA,EVGA GeForce GTX 1080 Ti SC Black Edition GAMING| 11G-P4-6393-KR| 11GB GDDR5X| iCX Cooler & LED,$1250.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6393-kr/p/1FT-001K-00388?Item=9SIAE8D8HK2930
EVGA,EVGA GeForce GTX 1080 Ti FTW3 ELITE GAMING WHITE| 11G-P4-6797-K1| 11GB 12 GHz GDDR5X| iCX Technology - 9 Thermal Sensors & RGB LED G/P/M,$1250.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6797-k1/p/N82E16814487385?Item=9SIAE8D8G67339
None,Colorful iGame GeForce RTX 2080 SUPER Vulcan 1650-1815MHz GDDR6 Graphics Card 256Bit  8Pin Video Adapter,$1244.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00070?Item=9SIADJRBG89309
EVGA,EVGA GeForce GTX 1050 GAMING| 02G-P4-6150-KR| 2GB GDDR5| DX12 OSD Support (PXOC),$327.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1050-02g-p4-6150-kr/p/N82E16814487295?Item=9SIAE8DAJ32134
None,Colorful Battle Axe GeForce RTX 2060 SUPER GDDR6 8G Graphics Card Video Card 256Bit 1470(Bst:1650)MHz/1470(Bst:1845)MHz,$588.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00075?Item=9SIADJRBG89311
None,Colorful iGame GeForce RTX 2060 SUPER Vulcan X OC Display Card 8G 256bit Graphics Card GDDR6 8G Video Card Type-C x1 +HDMI x1 +DPx3,$774.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00065?Item=9SIADJRBG89433
None,Colorful Battle Axe GeForce GTX 1660 Ti 6G Video Card 192Bit 8pin Video Card PCI-E 3.0 with HDMI DP DVI Ports,$434.89,Free Shipping,https://www.newegg.com/p/30U-00EV-00017?Item=9SIADJRBG89134
ASUS,ASUS GTX660-DC2O-2GD5 G-SYNC Support GeForce GTX 660 2GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$245.00,Free Shipping,https://www.newegg.com/asus-geforce-gtx-660-gtx660-dc2o-2gd5/p/N82E16814121660?Item=9SIAE8DB1H3760
PNY Technologies  Inc.,PNY GeForce GTX 1080 Ti Graphic Card - 1.58 GHz Boost Clock - 11 GB GDDR5X - PCI Express 3.0 x16 - Dual Slot Space Required - VCGGTX1080T11PB-CG,$1090.00,Free Shipping,https://www.newegg.com/pny-gtx-1080-ti-vcggtx1080t11pb-cg/p/N82E16814133653?Item=9SIAE8D8M64817
MSI,MSI GeForce GTX 1080 Ti LIGHTNING Z 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$1490.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-ti-lightning-z/p/N82E16814137160?Item=9SIAE8DANM6252
None,Colorful iGame GeForce GTX 1650 SUPER AD Special OC 4G Graphics Card 4G GDDR6 128Bit  iGame GeForce GTX 1650 SUPER AD Special OC Video Adapter,$314.89,Free Shipping,https://www.newegg.com/p/1FT-005B-00080?Item=9SIADJRBG89434
PNY Technologies  Inc.,PNY NVIDIA GeForce GTX 970 4GB GDDR5 DVI/Mini HDMI/3Mini DisplayPort PCI-Express Video Graphics Card,$429.00,Free Shipping,https://www.newegg.com/pny-geforce-gtx-970-vcggtx9704xpb/p/1FT-000P-000B7?Item=9SIAE8D8K29206
EVGA,EVGA GeForce GTX TITAN 06G-P4-2790-KR 6GB 384-Bit GDDR5 SLI Support Video Card,$650.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-titan-06g-p4-2790-kr/p/N82E16814130897?Item=9SIAE8D7ZG3635
ZOTAC,ZOTAC GeForce GTX 1070 AMP! Edition| ZT-P10700C-10P| 8GB GDDR5 IceStorm Cooling| Metal Wraparound Carbon ExoArmor exterior| Ultra-wide 100mm Fans| Spectra Lighting| PowerBoost| FREEZE fan stop,$610.00,Free Shipping,https://www.newegg.com/zotac-geforce-gtx-1070-zt-p10700c-10p/p/N82E16814500400?Item=9SIAE8D98G6923
ZOTAC,ZOTAC NVIDIA GeForce RTX 2080 Twin Fan 8GB GDDR6 HDMI/3DisplayPort/USB Type-C,$1029.99,Free Shipping,https://www.newegg.com/zotac-nvidia-geforce-rtx-2080/p/1FT-000M-002E8?Item=9SIAKRFA442218
MSI,MSI GAMING GeForce GTX 1060 6GB GDRR5 192-bit HDCP Support DirectX 12 Single Fan VR Ready OC Graphics Card (GTX 1060 6G OCV1),$489.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1060-gtx-1060-6g-ocv1/p/1FT-0009-001K3?Item=9SIAE8D9MU1993
EVGA,EVGA GeForce RTX 2060 SC Ultra GAMING| 06G-P4-2067-KR| 6GB GDDR6| Dual HDB Fans,$432.45,Free Shipping,https://www.newegg.com/evga-geforce-rtx-2060-06g-p4-2067-kr/p/1FT-001K-00468?Item=9SIA1K69UX4812
EVGA,EVGA GeForce GTX 670 DirectX 11 02G-P4-2670-KR 2GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$299.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-670-02g-p4-2670-kr/p/N82E16814130782?Item=9SIAE8DB9U5184
EVGA,EVGA GeForce GTX 285 for Mac DirectX 10 01G-P3-1080-TR 1GB 512-Bit GDDR3 PCI Express 2.0 x16 HDCP Ready Video Card,$485.00,$13.50 Shipping,https://www.newegg.com/evga-geforce-gtx-285-for-mac-01g-p3-1080-tr/p/N82E16814130500?Item=9SIADRA9BJ6865
ASUS,ROG ROG-STRIX-GTX1080TI-11G-GAMING GeForce GTX 1080 Ti Graphic Card - 1.52 GHz Core - 1.63 GHz Boost Clock - 11 GB GDDR5X - Triple Slot Space Required,$1100.00,Free Shipping,https://www.newegg.com/p/1FT-000Y-001A0?Item=9SIAE8D8EG9360
MSI,MSI GeForce RTX 2080 Ti DirectX 12 GeForce RTXTM 2080 Ti AERO 11G 11GB 352-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,$1198.49,Free Shipping,https://www.newegg.com/msi-geforce-rtx-2080-ti-geforce-rtxtm-2080-ti-aero-11g/p/N82E16814137481?Item=9SIAN0MBN12258
GIGABYTE,GIGABYTE GeForce GTX 980Ti 6GB WINDFORCE 3X OC EDITION| GV-N98TWF3OC-6GD,$569.00,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-980-ti-gv-n98twf3oc-6gd/p/N82E16814125803?Item=9SIAE8DB8T6752
EVGA,EVGA GeForce GTX 1650 XC Ultra Gaming| 4GB GDDR5| 04G-P4-1157-KR,$249.99,$3.47 Shipping,https://www.newegg.com/evga-geforce-gtx-1650-04g-p4-1157-kr/p/1FT-001K-004W4?Item=9SIA4UBAS70940
EVGA,EVGA GeForce GTX 1080 Ti DirectX 12 11G-P4-6798-KR 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card - K|NGP|N GAMING,$1490.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6798-kr/p/N82E16814487380?Item=9SIAE8D8FR7451
EVGA,EVGA GeForce GTX 1060 DirectX 12 03G-P4-5160-KR 3GB 192-Bit GDDR5 PCI Express 3.0 Video Card,$335.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1060-03g-p4-5160-kr/p/1YU-00UH-00001?Item=9SIAE8DBF91716
NVIDIA,Nvidia GeForce 9800 GT 512MB GDDR3 SDRAM PCI Express x16  Video Card,$229.00,Free Shipping,https://www.newegg.com/p/27N-001E-00098?Item=9SIAE8DB8S4004
MSI,MSI GeForce GTX 1060 DirectX 12 GTX 1060 6G OCV1 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,$420.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1060-gtx-1060-6g-ocv1/p/N82E16814137095?Item=9SIAE8D9C95160
PNY Technologies  Inc.,PNY VCGGTX7803XPB G-SYNC Support GeForce GTX 780 3GB 384-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,$495.00,$13.50 Shipping,https://www.newegg.com/pny-geforce-gtx-780-vcggtx7803xpb/p/N82E16814133489?Item=9SIADRAB0X5151
MSI,MSI GM204-200 (Maxwell) DirectX 12 GTX 970 GAMING 4G Golden Edition 4GB GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,$550.00,Free Shipping,https://www.newegg.com/msi-gm204-200-gtx-970-gaming-4g-golden-edition/p/N82E16814127837?Item=9SIAE8D8HS9333
MSI,MSI GeForce RTX 2070 DirectX 12 RTX 2070 ARMOR 8G 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$419.99,Free Shipping,https://www.newegg.com/msi-geforce-rtx-2070-rtx-2070-armor-8g/p/N82E16814137366?Item=N82E16814137366
EVGA,EVGA 03G-P4-2888-KR G-SYNC Support GeForce GTX 780 Ti Dual Classified w/ EVGA ACX Cooler 3GB 384-bit GDDR5 PCI Express 3.0 SLI Support Video Card,$479.00,Free Shipping,https://www.newegg.com/evga-geforce-gtx-780-ti-03g-p4-2888-kr/p/N82E16814487007?Item=9SIAE8D8V52205
MSI,MSI GeForce GTX 1080 Ti DirectX 12 GeForce GTX 1080 TI ARMOR 11G OC 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$1090.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-ti-armor-11g-oc/p/N82E16814137111?Item=9SIAE8D8FE7638
MSI,MSI GeForce RTX 2070 DirectX 12 RTX 2070 ARMOR 8G OC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,$419.99,$6.99 Shipping,https://www.newegg.com/msi-geforce-rtx-2070-rtx-2070-armor-8g-oc/p/N82E16814137363?Item=N82E16814137363
GIGABYTE,GIGABYTE GeForce RTX 2070 Super WINDFORCE OC 3X 8G Graphics Card| 3 x WINDFORCE Fans| 8GB 256-Bit GDDR6| GV-N207SWF3OC-8GD Video Card,$499.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-rtx-2070-super-gv-n207swf3oc-8gd/p/N82E16814932213?Item=N82E16814932213
GIGABYTE,GIGABYTE GeForce GTX 1080 AORUS 8GB DirectX 12 GV-N1080AORUS-8GD R2 256-Bit GDDR5X PCI Express 3.0 x16 Video Card| GV-N1080AORUS-8GD R2,$830.00,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-gv-n1080aorus-8gd-r2/p/N82E16814125969?Item=9SIAE8D9A92445
MSI,MSI GeForce GTX 1080 DirectX 12 GeForce GTX 1080 DUKE 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,$849.00,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1080-duke-8g/p/N82E16814137307?Item=9SIAE8D8VX9249
ASUS,ASUS GeForce GTX 960 TURBO-GTX960-OC-2GD5 2GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,$299.00,Free Shipping,https://www.newegg.com/asus-geforce-gtx-960-turbo-gtx960-oc-2gd5/p/N82E16814121929?Item=9SIAE8D9GP5996
ASUS,ASUS GeForce GT 710 GT710-SL-2GD5 2GB 64-Bit GDDR5 PCI Express 2.0 HDCP Ready Video Card,$76.60,$20.00 Shipping,https://www.newegg.com/asus-geforce-gt-710-gt710-sl-2gd5/p/N82E16814126229?Item=9SIA8UCBBZ3503
EVGA,EVGA GeForce RTX 2080 Ti DirectX 12 11G-P4-2281-KR 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support BLACK EDITION GAMING Video Card| Dual HDB Fans & RGB LED,$1299.99,Free Shipping,https://www.newegg.com/evga-geforce-rtx-2080-ti-11g-p4-2281-kr/p/N82E16814487418?Item=9SIA4P09JR8257
GIGABYTE,GIGABYTE GeForce GTX 1080 Ti Turbo 11GD| GV-N108TTURBO-11GD,$1059.00,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1080-ti-gv-n108tturbo-11gd/p/N82E16814125989?Item=9SIAE8D8M61886
